#EXPORTTYPE:                 	DATA SINGLE                              
#FILE:                       	SK_Clear_resin_entalp10kpm_20-150.ngb-sdg
#FORMAT:                     	NETZSCH5                                 
#FTYPE:                      	ASCII                                    
#IDENTITY:                   	SK_clear_resin                           
#DECIMAL:                    	POINT                                    
#SEPARATOR:                  	TAB                                      
#MTYPE:                      	DSC                                      
#INSTRUMENT:                 	NETZSCH DSC 214                          
#PROJECT:                    	?ø?†??-Ø                               
#DATE/TIME:                  	13.09.2019 18:18:30 (UTC+3)              
#CORR. FILE:                 	                                         
#TEMPCAL:                    	applied                                  
#SENSITIVITY:                	applied                                  
#LABORATORY:                 	CISIS                                    
#OPERATOR:                   	Nasonov                                  
#REMARK:                     	                                         
#SAMPLE:                     	1070-G290S -0-Ù.1-3-17X3                 
#SAMPLE MASS /mg:            	7.81                                     
#MATERIAL:                   	                                         
#REFERENCE:                  	                                         
#REFERENCE MASS /mg:         	7.76                                     
#TYPE OF CRUCIBLE:           	Concavus Pan Al, pierced lid             
#SAMPLE CRUCIBLE MASS /mg:   	0                                        
#REFERENCE CRUCIBLE MASS /mg:	0                                        
#M.RANGE /ßV:                	5000                                     
#TAU-R:                      	---                                      
#CORR. CODE:                 	009                                      
#EXO:                        	+1                                       
#RANGE:                      	20ËC/10.0(K/min)/150ËC                   
#SEGMENT:                    	S1/1                                     
#SEG. 1:                     	20ËC/10.0(K/min)/150ËC                   

##Temp./ËC	Time/min	DSC/(mW/mg)	Sensit./(uV/mW)
 29.93705	 0.99000	      -0.27736	3.37633
 30.03792	 1.00000	      -0.27870	3.37641
 30.13890	 1.01000	      -0.27962	3.37649
 30.23979	 1.02000	      -0.28059	3.37656
 30.34067	 1.03000	      -0.28168	3.37664
 30.44151	 1.04000	      -0.28323	3.37672
 30.54230	 1.05000	      -0.28421	3.37679
 30.64293	 1.06000	      -0.28507	3.37687
 30.74352	 1.07000	      -0.28589	3.37694
 30.84407	 1.08000	      -0.28667	3.37702
 30.94448	 1.09000	      -0.28698	3.37710
 31.04480	 1.10000	      -0.28751	3.37717
 31.14507	 1.11000	      -0.28825	3.37724
 31.24526	 1.12000	      -0.28888	3.37732
 31.34533	 1.13000	      -0.28921	3.37739
 31.44531	 1.14000	      -0.28981	3.37746
 31.54520	 1.15000	      -0.28997	3.37754
 31.64495	 1.16000	      -0.29016	3.37761
 31.74464	 1.17000	      -0.29052	3.37768
 31.84428	 1.18000	      -0.29083	3.37775
 31.94392	 1.19000	      -0.29113	3.37783
 32.04348	 1.20000	      -0.29106	3.37790
 32.14295	 1.21000	      -0.29108	3.37797
 32.24239	 1.22000	      -0.29107	3.37804
 32.34175	 1.23000	      -0.29117	3.37811
 32.44105	 1.24000	      -0.29127	3.37818
 32.54033	 1.25000	      -0.29118	3.37825
 32.63956	 1.26000	      -0.29119	3.37832
 32.73887	 1.27000	      -0.29121	3.37839
 32.83816	 1.28000	      -0.29117	3.37846
 32.93748	 1.29000	      -0.29113	3.37853
 33.03672	 1.30000	      -0.29117	3.37859
 33.13597	 1.31000	      -0.29114	3.37866
 33.23516	 1.32000	      -0.29096	3.37873
 33.33441	 1.33000	      -0.29098	3.37880
 33.43367	 1.34000	      -0.29101	3.37887
 33.53297	 1.35000	      -0.29106	3.37893
 33.63228	 1.36000	      -0.29097	3.37900
 33.73164	 1.37000	      -0.29086	3.37907
 33.83097	 1.38000	      -0.29079	3.37913
 33.93033	 1.39000	      -0.29085	3.37920
 34.02974	 1.40000	      -0.29098	3.37926
 34.12918	 1.41000	      -0.29112	3.37933
 34.22862	 1.42000	      -0.29140	3.37940
 34.32816	 1.43000	      -0.29140	3.37946
 34.42769	 1.44000	      -0.29136	3.37953
 34.52726	 1.45000	      -0.29130	3.37959
 34.62687	 1.46000	      -0.29135	3.37965
 34.72648	 1.47000	      -0.29123	3.37972
 34.82610	 1.48000	      -0.29122	3.37978
 34.92569	 1.49000	      -0.29142	3.37985
 35.02529	 1.50000	      -0.29154	3.37991
 35.12492	 1.51000	      -0.29155	3.37997
 35.22452	 1.52000	      -0.29178	3.38004
 35.32420	 1.53000	      -0.29216	3.38010
 35.42395	 1.54000	      -0.29225	3.38016
 35.52374	 1.55000	      -0.29234	3.38022
 35.62356	 1.56000	      -0.29266	3.38028
 35.72343	 1.57000	      -0.29298	3.38035
 35.82333	 1.58000	      -0.29298	3.38041
 35.92316	 1.59000	      -0.29327	3.38047
 36.02298	 1.60000	      -0.29360	3.38053
 36.12284	 1.61000	      -0.29372	3.38059
 36.22272	 1.62000	      -0.29378	3.38065
 36.32267	 1.63000	      -0.29389	3.38071
 36.42266	 1.64000	      -0.29433	3.38077
 36.52261	 1.65000	      -0.29461	3.38083
 36.62254	 1.66000	      -0.29490	3.38089
 36.72246	 1.67000	      -0.29519	3.38095
 36.82241	 1.68000	      -0.29528	3.38101
 36.92238	 1.69000	      -0.29531	3.38107
 37.02236	 1.70000	      -0.29563	3.38112
 37.12246	 1.71000	      -0.29604	3.38118
 37.22254	 1.72000	      -0.29625	3.38124
 37.32261	 1.73000	      -0.29649	3.38130
 37.42262	 1.74000	      -0.29691	3.38135
 37.52267	 1.75000	      -0.29689	3.38141
 37.62267	 1.76000	      -0.29733	3.38147
 37.72269	 1.77000	      -0.29754	3.38152
 37.82270	 1.78000	      -0.29796	3.38158
 37.92274	 1.79000	      -0.29843	3.38164
 38.02289	 1.80000	      -0.29873	3.38169
 38.12290	 1.81000	      -0.29911	3.38175
 38.22295	 1.82000	      -0.29941	3.38180
 38.32298	 1.83000	      -0.29947	3.38186
 38.42297	 1.84000	      -0.29976	3.38191
 38.52297	 1.85000	      -0.29997	3.38197
 38.62297	 1.86000	      -0.30029	3.38202
 38.72303	 1.87000	      -0.30065	3.38207
 38.82305	 1.88000	      -0.30094	3.38213
 38.92313	 1.89000	      -0.30149	3.38218
 39.02316	 1.90000	      -0.30168	3.38223
 39.12318	 1.91000	      -0.30177	3.38229
 39.22325	 1.92000	      -0.30194	3.38234
 39.32331	 1.93000	      -0.30208	3.38239
 39.42343	 1.94000	      -0.30229	3.38244
 39.52352	 1.95000	      -0.30249	3.38249
 39.62362	 1.96000	      -0.30263	3.38255
 39.72374	 1.97000	      -0.30275	3.38260
 39.82374	 1.98000	      -0.30289	3.38265
 39.92375	 1.99000	      -0.30309	3.38270
 40.02371	 2.00000	      -0.30321	3.38275
 40.12367	 2.01000	      -0.30329	3.38280
 40.22375	 2.02000	      -0.30340	3.38285
 40.32377	 2.03000	      -0.30360	3.38290
 40.42379	 2.04000	      -0.30374	3.38295
 40.52384	 2.05000	      -0.30394	3.38300
 40.62389	 2.06000	      -0.30417	3.38304
 40.72390	 2.07000	      -0.30439	3.38309
 40.82392	 2.08000	      -0.30456	3.38314
 40.92382	 2.09000	      -0.30456	3.38319
 41.02374	 2.10000	      -0.30480	3.38324
 41.12369	 2.11000	      -0.30482	3.38328
 41.22366	 2.12000	      -0.30499	3.38333
 41.32356	 2.13000	      -0.30528	3.38338
 41.42346	 2.14000	      -0.30556	3.38342
 41.52336	 2.15000	      -0.30585	3.38347
 41.62336	 2.16000	      -0.30614	3.38352
 41.72336	 2.17000	      -0.30628	3.38356
 41.82331	 2.18000	      -0.30636	3.38361
 41.92336	 2.19000	      -0.30673	3.38365
 42.02343	 2.20000	      -0.30699	3.38370
 42.12351	 2.21000	      -0.30721	3.38374
 42.22352	 2.22000	      -0.30722	3.38379
 42.32357	 2.23000	      -0.30753	3.38383
 42.42367	 2.24000	      -0.30760	3.38388
 42.52375	 2.25000	      -0.30791	3.38392
 42.62384	 2.26000	      -0.30821	3.38396
 42.72385	 2.27000	      -0.30843	3.38401
 42.82389	 2.28000	      -0.30865	3.38405
 42.92397	 2.29000	      -0.30890	3.38409
 43.02403	 2.30000	      -0.30910	3.38413
 43.12413	 2.31000	      -0.30940	3.38418
 43.22416	 2.32000	      -0.30971	3.38422
 43.32421	 2.33000	      -0.31005	3.38426
 43.42418	 2.34000	      -0.31016	3.38430
 43.52410	 2.35000	      -0.31018	3.38434
 43.62389	 2.36000	      -0.31043	3.38438
