#EXPORTTYPE:                 	DATA SINGLE                              
#FILE:                       	SK_Clear_resin_entalp75kpm_20-150.ngb-sdg
#FORMAT:                     	NETZSCH5                                 
#FTYPE:                      	ASCII                                    
#IDENTITY:                   	SK_clear_resin                           
#DECIMAL:                    	POINT                                    
#SEPARATOR:                  	TAB                                      
#MTYPE:                      	DSC                                      
#INSTRUMENT:                 	NETZSCH DSC 214                          
#PROJECT:                    	?ø?†??-Ø                               
#DATE/TIME:                  	13.09.2019 18:37:53 (UTC+3)              
#CORR. FILE:                 	                                         
#TEMPCAL:                    	applied                                  
#SENSITIVITY:                	applied                                  
#LABORATORY:                 	CISIS                                    
#OPERATOR:                   	Nasonov                                  
#REMARK:                     	                                         
#SAMPLE:                     	1070-G290S -0-Ù.1-3-17X3                 
#SAMPLE MASS /mg:            	9.19                                     
#MATERIAL:                   	                                         
#REFERENCE:                  	                                         
#REFERENCE MASS /mg:         	7.76                                     
#TYPE OF CRUCIBLE:           	Concavus Pan Al, pierced lid             
#SAMPLE CRUCIBLE MASS /mg:   	0                                        
#REFERENCE CRUCIBLE MASS /mg:	0                                        
#M.RANGE /ßV:                	5000                                     
#TAU-R:                      	---                                      
#CORR. CODE:                 	009                                      
#EXO:                        	+1                                       
#RANGE:                      	20ËC/7.5(K/min)/150ËC                    
#SEGMENT:                    	S1/1                                     
#SEG. 1:                     	20ËC/7.5(K/min)/150ËC                    

##Temp./ËC	Time/min	DSC/(mW/mg)	Sensit./(uV/mW)
 27.46607	 0.99000	      -0.18342	3.37434
 27.54142	 1.00000	      -0.18442	3.37440
 27.61676	 1.01000	      -0.18540	3.37447
 27.69213	 1.02000	      -0.18628	3.37453
 27.76747	 1.03000	      -0.18711	3.37459
 27.84273	 1.04000	      -0.18802	3.37465
 27.91795	 1.05000	      -0.18887	3.37472
 27.99318	 1.06000	      -0.18960	3.37478
 28.06836	 1.07000	      -0.19034	3.37484
 28.14358	 1.08000	      -0.19093	3.37490
 28.21876	 1.09000	      -0.19148	3.37496
 28.29396	 1.10000	      -0.19170	3.37503
 28.36905	 1.11000	      -0.19235	3.37509
 28.44398	 1.12000	      -0.19292	3.37515
 28.51893	 1.13000	      -0.19346	3.37521
 28.59380	 1.14000	      -0.19398	3.37527
 28.66862	 1.15000	      -0.19450	3.37533
 28.74336	 1.16000	      -0.19485	3.37539
 28.81802	 1.17000	      -0.19476	3.37545
 28.89267	 1.18000	      -0.19486	3.37551
 28.96729	 1.19000	      -0.19523	3.37557
 29.04191	 1.20000	      -0.19534	3.37563
 29.11642	 1.21000	      -0.19541	3.37569
 29.19093	 1.22000	      -0.19543	3.37575
 29.26538	 1.23000	      -0.19540	3.37581
 29.33978	 1.24000	      -0.19545	3.37587
 29.41416	 1.25000	      -0.19561	3.37592
 29.48858	 1.26000	      -0.19581	3.37598
 29.56298	 1.27000	      -0.19575	3.37604
 29.63735	 1.28000	      -0.19587	3.37610
 29.71175	 1.29000	      -0.19589	3.37616
 29.78613	 1.30000	      -0.19596	3.37621
 29.86060	 1.31000	      -0.19601	3.37627
 29.93515	 1.32000	      -0.19603	3.37633
 30.00964	 1.33000	      -0.19600	3.37639
 30.08411	 1.34000	      -0.19594	3.37644
 30.15862	 1.35000	      -0.19599	3.37650
 30.23315	 1.36000	      -0.19573	3.37656
 30.30756	 1.37000	      -0.19581	3.37662
 30.38207	 1.38000	      -0.19584	3.37667
 30.45660	 1.39000	      -0.19588	3.37673
 30.53115	 1.40000	      -0.19588	3.37679
 30.60564	 1.41000	      -0.19587	3.37684
 30.68018	 1.42000	      -0.19607	3.37690
 30.75471	 1.43000	      -0.19627	3.37695
 30.82936	 1.44000	      -0.19633	3.37701
 30.90405	 1.45000	      -0.19636	3.37706
 30.97876	 1.46000	      -0.19630	3.37712
 31.05345	 1.47000	      -0.19633	3.37718
 31.12820	 1.48000	      -0.19641	3.37723
 31.20300	 1.49000	      -0.19663	3.37729
 31.27776	 1.50000	      -0.19696	3.37734
 31.35258	 1.51000	      -0.19708	3.37740
 31.42736	 1.52000	      -0.19706	3.37745
 31.50216	 1.53000	      -0.19709	3.37751
 31.57698	 1.54000	      -0.19732	3.37756
 31.65191	 1.55000	      -0.19720	3.37762
 31.72678	 1.56000	      -0.19740	3.37767
 31.80165	 1.57000	      -0.19761	3.37772
 31.87656	 1.58000	      -0.19778	3.37778
 31.95140	 1.59000	      -0.19786	3.37783
 32.02627	 1.60000	      -0.19799	3.37788
 32.10120	 1.61000	      -0.19822	3.37794
 32.17613	 1.62000	      -0.19832	3.37799
 32.25095	 1.63000	      -0.19852	3.37805
 32.32585	 1.64000	      -0.19872	3.37810
 32.40082	 1.65000	      -0.19890	3.37815
 32.47576	 1.66000	      -0.19898	3.37820
 32.55067	 1.67000	      -0.19926	3.37826
 32.62562	 1.68000	      -0.19928	3.37831
 32.70062	 1.69000	      -0.19927	3.37836
 32.77562	 1.70000	      -0.19952	3.37841
 32.85069	 1.71000	      -0.19960	3.37847
 32.92565	 1.72000	      -0.19972	3.37852
 33.00056	 1.73000	      -0.19993	3.37857
 33.07555	 1.74000	      -0.19979	3.37862
 33.15049	 1.75000	      -0.19988	3.37867
 33.22545	 1.76000	      -0.20002	3.37872
 33.30038	 1.77000	      -0.20029	3.37877
 33.37533	 1.78000	      -0.20043	3.37883
 33.45033	 1.79000	      -0.20054	3.37888
 33.52535	 1.80000	      -0.20068	3.37893
 33.60031	 1.81000	      -0.20084	3.37898
 33.67524	 1.82000	      -0.20103	3.37903
